id	oldParent	newParent
6ab0099ef7690c13ea80cdd8	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab1ba4b2542ff651801f51c	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab0a60772526d991c7b4f0c	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc066f7690c13ea804efb	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab01918f7690c13ea80e2af	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc0e3f7690c13ea805039	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc108f7690c13ea80507c	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc110f7690c13ea80508a	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc344f7690c13ea80553f	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc45ef7690c13ea80580a	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaef263f7690c13ea7ffe12	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc3f2f7690c13ea8056fe	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc3d2f7690c13ea8056b8	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc406f7690c13ea80572e	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc43bf7690c13ea8057b0	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc6b9f7690c13ea805cf4	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc304f7690c13ea8054b0	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc530f7690c13ea80599b	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc3aaf7690c13ea805648	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc54bf7690c13ea8059e5	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab2fe993a71e9ccd7e9fd04	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc6a3f7690c13ea805cb8	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc488f7690c13ea80586e	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc523f7690c13ea805981	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc7bff7690c13ea805e23	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc46ef7690c13ea805836	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc657f7690c13ea805bfd	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc937f7690c13ea806171	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc951f7690c13ea8061b0	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc7aff7690c13ea805df1	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafc8e8f7690c13ea8060b0	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafcb1ef7690c13ea806508	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafccb8f7690c13ea806885	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafca45f7690c13ea806353	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafcf3af7690c13ea806db1	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafd159f7690c13ea8071e1	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafcb4df7690c13ea80656f	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafd117f7690c13ea807143	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafd3c7f7690c13ea807615	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaff097f7690c13ea80a801	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafcfb5f7690c13ea806eb5	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafd076f7690c13ea807009	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab04810df06776bfe0b6342	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafd086f7690c13ea80702d	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafd08df7690c13ea80703c	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafd4cdf7690c13ea8077fb	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab0481bdf06776bfe0b6359	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafd7d1f7690c13ea807db0	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafdb7af7690c13ea80843e	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafd88ef7690c13ea807f1e	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6a8ca046765a5b992ed9ba0b	/raphael/Series	6ab323c82875153c5d9ea6c5
6a8c82cc958b8f07104f231a	/raphael/Series/Hell's Paradise/Season 02	/raphael/Animações/Hell's Paradise/Season 02
6a8ca046765a5b992ed9ba0c	/raphael/Series/Hell's Paradise	/raphael/Animações/Hell's Paradise
6aafde04f7690c13ea8088b4	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab045c0df06776bfe0b5f2b	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafd7b2f7690c13ea807d7a	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafd7f8f7690c13ea807e09	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab045d2df06776bfe0b5f50	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab045ccdf06776bfe0b5f42	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafdde5f7690c13ea80887d	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafdf90f7690c13ea808b6b	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafdd4af7690c13ea808763	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafdd74f7690c13ea8087aa	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafdfe6f7690c13ea808c04	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafe440f7690c13ea809323	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafdfc1f7690c13ea808bc4	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafdfd2f7690c13ea808bdf	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafe705f7690c13ea80983a	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafe2d3f7690c13ea8090cf	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafe029f7690c13ea808c87	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafe3f8f7690c13ea80929b	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafe9c4f7690c13ea809cf3	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafe6aaf7690c13ea809771	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafe69cf7690c13ea80974d	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafe69ef7690c13ea809754	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafec3ff7690c13ea80a0f2	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafe657f7690c13ea8096ae	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafea51f7690c13ea809dea	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafe773f7690c13ea8098ea	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafe790f7690c13ea809922	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaf8c6af7690c13ea8000f3	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaff001f7690c13ea80a724	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafece4f7690c13ea80a223	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafefdcf7690c13ea80a6e0	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaff34af7690c13ea80abe7	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafee73f7690c13ea80a4a4	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab00b32f7690c13ea80d022	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafef66f7690c13ea80a636	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafefa0f7690c13ea80a686	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab04629df06776bfe0b6006	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafefe8f7690c13ea80a6fb	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaff8b9f7690c13ea80b44d	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaff6f0f7690c13ea80b17f	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaff494f7690c13ea80ae00	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaff7aff7690c13ea80b2a9	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaff291f7690c13ea80aac8	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaff34ff7690c13ea80abef	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaff916f7690c13ea80b4ec	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaff3f2f7690c13ea80ad11	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaffabaf7690c13ea80b785	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaffc74f7690c13ea80ba29	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaff783f7690c13ea80b259	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaff7a0f7690c13ea80b28d	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaffbccf7690c13ea80b921	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaffe45f7690c13ea80bcf4	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaffb02f7690c13ea80b7f9	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab001a2f7690c13ea80c210	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaffc2ff7690c13ea80b9ad	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaffd8ff7690c13ea80bbe2	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaffdbdf7690c13ea80bc22	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab046bddf06776bfe0b6104	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab00084f7690c13ea80c048	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aafff7ff7690c13ea80bed1	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab00604f7690c13ea80c847	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab00635f7690c13ea80c88f	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab00374f7690c13ea80c4ce	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaefffff7690c13ea7ffe64	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab0029bf7690c13ea80c370	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab00316f7690c13ea80c436	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab00452f7690c13ea80c5d8	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab0077ff7690c13ea80ca7c	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab0076df7690c13ea80ca61	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab00638f7690c13ea80c895	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab0083af7690c13ea80cbb7	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab00661f7690c13ea80c8d4	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab00815f7690c13ea80cb77	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab00706f7690c13ea80c9cb	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab008ebf7690c13ea80ccd6	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aaf8d18f7690c13ea800262	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab007bdf7690c13ea80cae5	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab00b29f7690c13ea80d016	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab009d7f7690c13ea80ce2f	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab00bacf7690c13ea80d0d0	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab00becf7690c13ea80d112	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab04741df06776bfe0b61b3	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab00bf5f7690c13ea80d11c	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab01247f7690c13ea80d9c6	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab00f20f7690c13ea80d54a	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab00f31f7690c13ea80d562	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab0474adf06776bfe0b61cc	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab0142cf7690c13ea80dc55	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6aadf6f01232e063d02816ff	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab0537adf06776bfe0b77d8	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab0537adf06776bfe0b77da	/raphael/Series/RILAKKUMA (2026)/Season 01	/raphael/Animações/RILAKKUMA (2026)/Season 01
6ab05397df06776bfe0b782f	/raphael/Series/RILAKKUMA (2026)/Season 01	/raphael/Animações/RILAKKUMA (2026)/Season 01
6ab053abdf06776bfe0b7867	/raphael/Series/RILAKKUMA (2026)/Season 01	/raphael/Animações/RILAKKUMA (2026)/Season 01
6ab053dfdf06776bfe0b78c7	/raphael/Series/RILAKKUMA (2026)/Season 01	/raphael/Animações/RILAKKUMA (2026)/Season 01
6ab053f4df06776bfe0b7900	/raphael/Series/RILAKKUMA (2026)/Season 01	/raphael/Animações/RILAKKUMA (2026)/Season 01
6ab05411df06776bfe0b7930	/raphael/Series/RILAKKUMA (2026)/Season 01	/raphael/Animações/RILAKKUMA (2026)/Season 01
6ab0542bdf06776bfe0b7958	/raphael/Series/RILAKKUMA (2026)/Season 01	/raphael/Animações/RILAKKUMA (2026)/Season 01
6ab05474df06776bfe0b79a7	/raphael/Series/RILAKKUMA (2026)/Season 01	/raphael/Animações/RILAKKUMA (2026)/Season 01
6ab054f2df06776bfe0b7a99	/raphael/Series/RILAKKUMA (2026)/Season 01	/raphael/Animações/RILAKKUMA (2026)/Season 01
6ab05534df06776bfe0b7ad3	/raphael/Series/RILAKKUMA (2026)/Season 01	/raphael/Animações/RILAKKUMA (2026)/Season 01
6ab0555cdf06776bfe0b7b0e	/raphael/Series/RILAKKUMA (2026)/Season 01	/raphael/Animações/RILAKKUMA (2026)/Season 01
6ab05585df06776bfe0b7b34	/raphael/Series/RILAKKUMA (2026)/Season 01	/raphael/Animações/RILAKKUMA (2026)/Season 01
6ab055a8df06776bfe0b7b73	/raphael/Series/RILAKKUMA (2026)/Season 01	/raphael/Animações/RILAKKUMA (2026)/Season 01
6ab055cadf06776bfe0b7bb0	/raphael/Series/RILAKKUMA (2026)/Season 01	/raphael/Animações/RILAKKUMA (2026)/Season 01
6ab055e4df06776bfe0b7bda	/raphael/Series/RILAKKUMA (2026)/Season 01	/raphael/Animações/RILAKKUMA (2026)/Season 01
6ab05601df06776bfe0b7c0c	/raphael/Series/RILAKKUMA (2026)/Season 01	/raphael/Animações/RILAKKUMA (2026)/Season 01
6ab05654df06776bfe0b7ca8	/raphael/Series/RILAKKUMA (2026)/Season 01	/raphael/Animações/RILAKKUMA (2026)/Season 01
6ab0567edf06776bfe0b7cf6	/raphael/Series/RILAKKUMA (2026)/Season 01	/raphael/Animações/RILAKKUMA (2026)/Season 01
6ab056f8df06776bfe0b7dd8	/raphael/Series/RILAKKUMA (2026)/Season 01	/raphael/Animações/RILAKKUMA (2026)/Season 01
6ab064ede112f40847cc82a6	/raphael/Series/RILAKKUMA (2026)/Season 01	/raphael/Animações/RILAKKUMA (2026)/Season 01
6ab01906f7690c13ea80e291	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab018cdf7690c13ea80e247	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab019b0f7690c13ea80e376	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab01b57f7690c13ea80e5e4	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab01b92f7690c13ea80e626	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab02ca1df06776bfe0b2aab	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab01da0f7690c13ea80e8a5	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab02d8edf06776bfe0b2ca7	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab02c6cdf06776bfe0b2a1f	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab2aaad826be1ab36f499d1	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab02df9df06776bfe0b2dd7	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab02db4df06776bfe0b2d08	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab02e8adf06776bfe0b2ecc	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab02f5cdf06776bfe0b3050	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab02f73df06776bfe0b3064	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab02f79df06776bfe0b3070	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab02dc5df06776bfe0b2d2f	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab02de6df06776bfe0b2d9a	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab03147df06776bfe0b347b	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab03195df06776bfe0b350a	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab0315edf06776bfe0b34ba	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab031f2df06776bfe0b3589	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab03207df06776bfe0b35b9	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab04782df06776bfe0b622b	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab04792df06776bfe0b6244	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab030a9df06776bfe0b3370	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab0302ddf06776bfe0b323f	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab03299df06776bfe0b375f	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab0303edf06776bfe0b326b	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab03372df06776bfe0b39a4	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab0331fdf06776bfe0b38d3	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab047a2df06776bfe0b6262	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab03370df06776bfe0b399e	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab03285df06776bfe0b372a	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab03352df06776bfe0b3947	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab03461df06776bfe0b3af4	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab0334edf06776bfe0b393d	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab036b1df06776bfe0b3f7e	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab034d3df06776bfe0b3bb1	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab03718df06776bfe0b408a	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab0371adf06776bfe0b4090	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab03734df06776bfe0b40dc	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
6ab0389cdf06776bfe0b43e2	6a8b7f8f5a0928dc05f6f3a9	6ab323c82875153c5d9ea6c5
